year	Reporting.Organisation.Narrative	aid_type_di_name	Sector.Code...Calculated	DAC3.Sector.Code...Calculated	Reporting.Organisation.Type.Code	Reporting.Organisation.Type.Name...Calculated	Recipient.Code	Recipient.Name	Flow.Type.Code...Calculated	Transaction.Receiver.Organisation.Type	Transaction.Type	x_transaction_value_usd_m_Sum	purpose_name	Channel.of.delivery
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	HU	Hungary	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ID	Indonesia	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ID	Indonesia	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	IN	India	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	IN	India	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	JM	Jamaica	30	NA	Disbursement	0.0043101369047619	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	JM	Jamaica	30	NA	Outgoing Commitment	0.00274107142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	JP	Japan	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	JP	Japan	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KE	Kenya	30	NA	Disbursement	0.177078828880952	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KE	Kenya	30	NA	Incoming Commitment	0.00153850991666667	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KE	Kenya	30	NA	Incoming Funds	0.01291372115625	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KE	Kenya	30	NA	Outgoing Commitment	0.176084737928571	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KG	Kyrgyzstan	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KG	Kyrgyzstan	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KH	Cambodia	30	NA	Disbursement	0.00846372023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KH	Cambodia	30	NA	Outgoing Commitment	0.00514107142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KN	Saint Kitts and Nevis	30	NA	Disbursement	0.00424970446014493	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KN	Saint Kitts and Nevis	30	NA	Incoming Commitment	0.00153850991666667	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KN	Saint Kitts and Nevis	30	NA	Incoming Funds	0.01291372115625	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KN	Saint Kitts and Nevis	30	NA	Outgoing Commitment	0.00349366283695652	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KR	Korea (the Republic of)	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KR	Korea (the Republic of)	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KZ	Kazakhstan	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	KZ	Kazakhstan	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LC	Saint Lucia	30	NA	Disbursement	0.00424970446014493	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LC	Saint Lucia	30	NA	Incoming Commitment	0.00153850991666667	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LC	Saint Lucia	30	NA	Incoming Funds	0.01291372115625	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LC	Saint Lucia	30	NA	Outgoing Commitment	0.00349366283695652	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LK	Sri Lanka	30	NA	Disbursement	0.00840328779347826	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LK	Sri Lanka	30	NA	Incoming Commitment	0.00153850991666667	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LK	Sri Lanka	30	NA	Incoming Funds	0.01291372115625	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LK	Sri Lanka	30	NA	Outgoing Commitment	0.00589366283695652	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LS	Lesotho	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LS	Lesotho	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LT	Lithuania	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	LT	Lithuania	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MA	Morocco	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MA	Morocco	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ME	Montenegro	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ME	Montenegro	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MF	Saint Martin (French part)	30	NA	Disbursement	0.00145578779347826	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MF	Saint Martin (French part)	30	NA	Incoming Commitment	0.00153850991666667	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MF	Saint Martin (French part)	30	NA	Incoming Funds	0.01291372115625	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MF	Saint Martin (French part)	30	NA	Outgoing Commitment	0.00174366283695652	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MG	Madagascar	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MG	Madagascar	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MK	North Macedonia	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MK	North Macedonia	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ML	Mali	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	ML	Mali	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MM	Myanmar	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MM	Myanmar	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MR	Mauritania	30	NA	Disbursement	0.00228854464285714	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MR	Mauritania	30	NA	Outgoing Commitment	0.0011875	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MU	Mauritius	30	NA	Disbursement	0.00151622023809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MU	Mauritius	30	NA	Outgoing Commitment	0.000991071428571429	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MW	Malawi	30	NA	Disbursement	0.0743685303809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MW	Malawi	30	NA	Incoming Commitment	0.00153850991666667	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MW	Malawi	30	NA	Incoming Funds	0.01291372115625	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MW	Malawi	30	NA	Outgoing Commitment	0.0723712839285714	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MX	Mexico	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MX	Mexico	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MY	Malaysia	30	NA	Disbursement	0.0107522648809524	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MY	Malaysia	30	NA	Outgoing Commitment	0.00632857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MZ	Mozambique	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	MZ	Mozambique	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NA	Namibia	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NA	Namibia	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NG	Nigeria	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NG	Nigeria	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NI	Nicaragua	30	NA	Disbursement	0.00228854464285714	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NI	Nicaragua	30	NA	Outgoing Commitment	0.0011875	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NL	Netherlands (the)	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NL	Netherlands (the)	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NO	Norway	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NO	Norway	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NP	Nepal	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NP	Nepal	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NZ	New Zealand	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	NZ	New Zealand	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	PA	Panama	30	NA	Disbursement	0.00228854464285714	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	PA	Panama	30	NA	Outgoing Commitment	0.0011875	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	PE	Peru	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	PE	Peru	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	PG	Papua New Guinea	30	NA	Disbursement	0.00380476488095238	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	PG	Papua New Guinea	30	NA	Outgoing Commitment	0.00217857142857143	Reproductive health care	NA
2018	Aidsfonds - Soaaids Nederland	Project interventions	13020	130	21	International NGO	PK	Pakistan	30	NA	Disbursement	0.00846372023809524	Reproductive health care	NA
