year,Reporting Organisation Narrative,aid_type_di_name,Sector Code - Calculated,DAC3 Sector Code - Calculated,Reporting Organisation Type Code,Reporting Organisation Type Name - Calculated,Recipient Code,Recipient Name,Flow Type Code - Calculated,Transaction Receiver Organisation Type,Transaction Type,x_transaction_value_usd_m_Sum
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,FJ,Fiji,10.0,,Disbursement,0.2671091962682
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,KH,Cambodia,10.0,,Disbursement,1.42139
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,KI,Kiribati,10.0,,Disbursement,0.15616587499999998
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,MM,Myanmar,10.0,,Disbursement,1.3753176166377998
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,PG,Papua New Guinea,10.0,,Disbursement,4.7300747313468
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,PH,Philippines (the),10.0,,Disbursement,0.0208222832436
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,SB,Solomon Islands,10.0,,Disbursement,0.15616587499999998
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,TL,Timor-Leste,10.0,,Disbursement,4.021095580239701
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,TO,Tonga,10.0,,Disbursement,0.15985410375679998
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,TR,Turkey,10.0,,Disbursement,0.013032784758
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,VN,Viet Nam,10.0,,Disbursement,0.59848
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,VU,Vanuatu,10.0,,Disbursement,0.15616587499999998
2018.0,Australian Aid,Project interventions,Reproductive health care,130.0,10,Government,WS,Samoa,10.0,,Disbursement,0.15616587499999998
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,998,,10.0,,Disbursement,2.2443
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,FJ,Fiji,10.0,,Disbursement,0.5740989347350001
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,KI,Kiribati,10.0,,Disbursement,0.4675625
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,MN,Mongolia,10.0,,Disbursement,0.010947181455300001
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,NP,Nepal,10.0,,Disbursement,0.3777245804204
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,PG,Papua New Guinea,10.0,,Disbursement,1.1339126785323999
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,SB,Solomon Islands,10.0,,Disbursement,0.4675625
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,TL,Timor-Leste,10.0,,Disbursement,0.019144186469100002
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,TO,Tonga,10.0,,Disbursement,0.4675625
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,VN,Viet Nam,10.0,,Disbursement,0.6107850375666
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,VU,Vanuatu,10.0,,Disbursement,0.984948542291
2018.0,Australian Aid,Project interventions,Family planning,130.0,10,Government,WS,Samoa,10.0,,Disbursement,0.4675625
2018.0,Australian Aid,Specific purpose funds,Reproductive health care,130.0,10,Government,998,,10.0,,Disbursement,0.007195887868499999
2018.0,Australian Aid,Technical Assistance,Family planning,130.0,10,Government,SZ,Eswatini,10.0,,Disbursement,0.0023552649249
2018.0,Bill and Melinda Gates Foundation,"Core support to NGOs, etc",Reproductive health care,130.0,60,Foundation,IN,India,30.0,,Disbursement,0.125
2018.0,Bill and Melinda Gates Foundation,"Core support to NGOs, etc",Family planning,130.0,60,Foundation,IN,India,30.0,,Disbursement,0.125
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,289,"South of Sahara, regional",30.0,,Disbursement,1.8489654
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,298,"Africa, regional",30.0,,Disbursement,0.46143282
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,298,"Africa, regional",35.0,,Disbursement,1.1236740900000002
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,798,"Asia, regional",30.0,,Disbursement,0.06
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,798,"Asia, regional",35.0,,Disbursement,1.1236740900000002
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,89,"Europe, regional",30.0,,Disbursement,0.18
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,998,"Developing countries, unspecified",30.0,,Disbursement,33.8103519194
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,BD,Bangladesh,30.0,,Disbursement,0.298625379
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,BR,Brazil,30.0,,Disbursement,0.342
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,BW,Botswana,30.0,,Disbursement,0.05
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,BZ,Belize,30.0,,Disbursement,0.31111911
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,CD,Congo (the Democratic Republic of the),30.0,,Disbursement,0.4411509312
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,CR,Costa Rica,30.0,,Disbursement,0.31111911
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,ET,Ethiopia,30.0,,Disbursement,8.919478544
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,GM,Gambia (the),30.0,,Disbursement,0.01686938
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,GQ,Equatorial Guinea,30.0,,Disbursement,0.030288205000000002
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,GT,Guatemala,30.0,,Disbursement,0.36111910999999997
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,GW,Guinea-Bissau,30.0,,Disbursement,0.02683765
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,HN,Honduras,30.0,,Disbursement,0.31111911
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,HT,Haiti,30.0,,Disbursement,0.05
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,IN,India,30.0,,Disbursement,16.4231473737
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,KE,Kenya,30.0,,Disbursement,1.17824691
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,LR,Liberia,30.0,,Disbursement,-0.00475338
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,ML,Mali,30.0,,Disbursement,0.172620305
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,MR,Mauritania,30.0,,Disbursement,0.018786355
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,MW,Malawi,30.0,,Disbursement,0.6318455449999999
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,MZ,Mozambique,30.0,,Disbursement,0.070059065
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,NG,Nigeria,30.0,,Disbursement,7.805805502999999
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,NI,Nicaragua,30.0,,Disbursement,0.31111911
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,NP,Nepal,30.0,,Disbursement,0.020383936000000002
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,PA,Panama,30.0,,Disbursement,0.31657734000000004
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,PK,Pakistan,30.0,,Disbursement,1.98891494
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,SN,Senegal,30.0,,Disbursement,0.26799310500000006
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,SV,El Salvador,30.0,,Disbursement,0.31111911
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,TZ,"Tanzania, United Republic of",30.0,,Disbursement,0.31972974500000007
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,UG,Uganda,30.0,,Disbursement,-0.003834970000000008
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,ZM,Zambia,30.0,,Disbursement,0.9268372243999999
2018.0,Bill and Melinda Gates Foundation,Project interventions,Reproductive health care,130.0,60,Foundation,ZW,Zimbabwe,30.0,,Disbursement,0.15
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,189,"North of Sahara, regional",30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,289,"South of Sahara, regional",30.0,,Disbursement,4.460364018125
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,298,"Africa, regional",30.0,,Disbursement,0.4375
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,689,"South & Central Asia, regional",30.0,,Disbursement,0.175
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,798,"Asia, regional",30.0,,Disbursement,1.0373
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,89,"Europe, regional",30.0,,Disbursement,0.18
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,998,"Developing countries, unspecified",30.0,,Disbursement,58.30690795437499
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,AF,Afghanistan,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,BD,Bangladesh,30.0,,Disbursement,1.4574671380000006
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,BF,Burkina Faso,30.0,,Disbursement,5.644967403
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,BI,Burundi,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,BJ,Benin,30.0,,Disbursement,1.4512147092
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,BO,Bolivia (Plurinational State of),30.0,,Disbursement,0.002100704
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,BT,Bhutan,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,CD,Congo (the Democratic Republic of the),30.0,,Disbursement,13.129867309199998
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,CF,Central African Republic (the),30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,CG,Congo (the),30.0,,Disbursement,0.211540704
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,CI,C̫te d'Ivoire,30.0,,Disbursement,2.6481079480000007
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,CM,Cameroon,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,DJ,Djibouti,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,EG,Egypt,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,ER,Eritrea,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,ET,Ethiopia,30.0,,Disbursement,4.059205714
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,GH,Ghana,30.0,,Disbursement,0.523591608
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,GM,Gambia (the),30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,GN,Guinea,30.0,,Disbursement,1.48916415
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,GW,Guinea-Bissau,30.0,,Disbursement,0.18220573920000002
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,HN,Honduras,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,HT,Haiti,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,ID,Indonesia,30.0,,Disbursement,6.500573104
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,IN,India,30.0,,Disbursement,32.054195574
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,IQ,Iraq,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,KE,Kenya,30.0,,Disbursement,12.194341384
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,KG,Kyrgyzstan,30.0,,Disbursement,0.0022057392
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,KH,Cambodia,30.0,,Disbursement,0.002100704
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,KM,Comoros (the),30.0,,Disbursement,0.002100704
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,KP,Korea (the Democratic People's Republic of),30.0,,Disbursement,0.002100704
2018.0,Bill and Melinda Gates Foundation,Project interventions,Family planning,130.0,60,Foundation,LA,Lao People's Democratic Republic (the),30.0,,Disbursement,0.0022057392
